#land     n      k     ei_of  eii_off
516	0.6870482414	2.0714157362	0	0
517	0.6752779149	2.0834918272	0	0
518	0.6633989921	2.0958412243	0	0
519	0.6535909753	2.1105394592	0	0
520	0.6422141856	2.1249754295	0	0
521	0.6299178035	2.1392556709	0	0
522	0.6198490717	2.1538338766	0	0
523	0.6091463879	2.1681523006	0	0
524	0.5976251608	2.1821353007	0	0
525	0.5898143777	2.1953193982	0	0
526	0.5820108925	2.2087463192	0	0
527	0.5723872452	2.2232353164	0	0
528	0.5634594679	2.239369477	0	0
529	0.5547078798	2.2558332615	0	0
530	0.5443509392	2.26760083	0	0
531	0.5364251168	2.2802145213	0	0
532	0.5309462361	2.2936798425	0	0
533	0.5217369206	2.306687783	0	0
534	0.5124623112	2.320322726	0	0
535	0.5037269257	2.3353180379	0	0
536	0.496424577	2.3516226492	0	0
537	0.490130191	2.3678330488	0	0
538	0.4866893678	2.3808942911	0	0
539	0.4794609065	2.3961105572	0	0
540	0.4692600554	2.4130180014	0	0
541	0.4647572422	2.4240443011	0	0
542	0.458342733	2.4360307039	0	0
543	0.4487767191	2.449692492	0	0
544	0.4441096679	2.4641117221	0	0
545	0.4403166042	2.4775750772	0	0
546	0.4353320201	2.48702708	0	0
547	0.428391827	2.5026397379	0	0
548	0.4204153253	2.5214219885	0	0
549	0.4147161196	2.5308944318	0	0
550	0.4090761601	2.5446753748	0	0
551	0.4035077444	2.5636591242	0	0
552	0.3993349463	2.5762945969	0	0
553	0.3942289964	2.5884360961	0	0
554	0.3862568311	2.6016540811	0	0
555	0.3800811111	2.615612701	0	0
556	0.3751132279	2.630125288	0	0
557	0.373363889	2.6463978224	0	0
558	0.3695182647	2.6605722693	0	0
559	0.3637752844	2.672847729	0	0
560	0.3570686268	2.6871768753	0	0
561	0.350864158	2.7017416666	0	0
562	0.3456902265	2.7164759435	0	0
563	0.3424466273	2.7296511315	0	0
564	0.3392556175	2.7422876272	0	0
565	0.3337217264	2.7546510901	0	0
566	0.3288169739	2.7671665478	0	0
567	0.3243485437	2.7798164709	0	0
568	0.3214386507	2.796844045	0	0
569	0.3185995872	2.8111524681	0	0
570	0.3158553422	2.8218208102	0	0
571	0.3119279669	2.8353216532	0	0
572	0.3079067815	2.8492526186	0	0
573	0.3042729843	2.8628461541	0	0
574	0.3002966028	2.875731857	0	0
575	0.2960925457	2.8885052438	0	0
576	0.2912959327	2.9037141423	0	0
577	0.2887927206	2.9167806736	0	0
578	0.2885874125	2.927700631	0	0
579	0.2855297177	2.9381437987	0	0
580	0.2825661447	2.9496533403	0	0
581	0.2803662068	2.9634209792	0	0
582	0.2765333141	2.9757134328	0	0
583	0.2723904826	2.9877857316	0	0
584	0.2696116627	3.0014019871	0	0
585	0.26779204	3.0141662551	0	0
586	0.2666918161	3.0262915314	0	0
587	0.2620597754	3.0408665389	0	0
588	0.2578430229	3.0554622902	0	0
589	0.2542868815	3.0700588091	0	0
590	0.2526378852	3.0802185258	0	0
591	0.2510566426	3.0906738653	0	0
592	0.2484047733	3.1050321948	0	0
593	0.2448868134	3.1155551875	0	0
594	0.241011376	3.124588883	0	0
595	0.238418161	3.1404782938	0	0
596	0.2364922527	3.1539244571	0	0
597	0.2352774533	3.1647669972	0	0
598	0.232659766	3.1753631733	0	0
599	0.2307652523	3.1857041788	0	0
600	0.2307665519	3.1955465784	0	0
601	0.2262610331	3.2088394414	0	0
602	0.2212826335	3.223035044	0	0
603	0.2225421552	3.2353881022	0	0
604	0.2218912263	3.2472365216	0	0
605	0.2197755574	3.2586980353	0	0
606	0.2161117108	3.270468128	0	0
607	0.2134271433	3.2829555911	0	0
608	0.2122636996	3.2965271361	0	0
609	0.2089273815	3.3086986042	0	0
610	0.2055723772	3.3201198791	0	0
611	0.2037176171	3.3301387375	0	0
612	0.2028760434	3.3401986368	0	0
613	0.2023074718	3.3504340929	0	0
614	0.1979548903	3.3627593281	0	0
615	0.1955960382	3.3744042528	0	0
616	0.1953230475	3.3853374292	0	0
617	0.1934677929	3.39670189	0	0
618	0.1924237506	3.4082992937	0	0
619	0.1934447465	3.4203010274	0	0
620	0.1928682983	3.4326116784	0	0
621	0.1911866631	3.4443616683	0	0
622	0.1866566957	3.4526041913	0	0
623	0.185269767	3.4651202453	0	0
624	0.1862478695	3.4808519879	0	0
625	0.1862686437	3.4898992787	0	0
626	0.1849007435	3.5001777778	0	0
627	0.1815583705	3.5123046729	0	0
628	0.1773500906	3.5220379746	0	0
629	0.1736521137	3.5314397709	0	0
630	0.1719870334	3.5412941808	0	0
631	0.1719323597	3.5543776847	0	0
632	0.1727490109	3.5686007324	0	0
633	0.1741304692	3.577236524	0	0
634	0.1727553198	3.5867756719	0	0
635	0.1686597389	3.5972063211	0	0
636	0.1682317003	3.6085773874	0	0
637	0.1680485474	3.6197513411	0	0
638	0.167754577	3.6304013932	0	0
639	0.1657292364	3.6409400555	0	0
640	0.1633606389	3.6513346556	0	0
641	0.1618898833	3.6612113162	0	0
642	0.1593006723	3.6722268489	0	0
643	0.1560279056	3.6840098791	0	0
644	0.1576185634	3.69535075	0	0
645	0.1582199598	3.7061518286	0	0
646	0.157541569	3.7162545891	0	0
647	0.1549861135	3.7255383813	0	0
648	0.1531336494	3.7369226861	0	0
649	0.153941217	3.7541555353	0	0
650	0.1534067894	3.7627807363	0	0
651	0.152509406	3.768790447	0	0
652	0.1532648419	3.7832425878	0	0
653	0.1524970551	3.7936204386	0	0
654	0.1504206526	3.8004980269	0	0
655	0.1484893136	3.8095734627	0	0
656	0.14797188	3.8204830984	0	0
657	0.1497641836	3.8342454681	0	0
658	0.1488642065	3.8433035448	0	0
659	0.1474982181	3.8519093346	0	0
660	0.1468832321	3.8631151216	0	0
661	0.1472958926	3.8753012437	0	0
662	0.1480491668	3.8879927445	0	0
663	0.1450870723	3.8999576515	0	0
664	0.1435189425	3.9130334189	0	0
665	0.1434575099	3.927309884	0	0
666	0.1420309675	3.9322100701	0	0
667	0.1409972404	3.9383619267	0	0
668	0.141110131	3.9493345118	0	0
669	0.1430662266	3.9619845806	0	0
670	0.1451039682	3.9749541506	0	0
671	0.1442459084	3.9865557337	0	0
672	0.1420383396	3.9966289018	0	0
673	0.1389631042	4.0056332719	0	0
674	0.1405374587	4.0132935945	0	0
675	0.1399588824	4.0224283186	0	0
676	0.1365638784	4.03349183	0	0
677	0.1358068254	4.0427920749	0	0
678	0.1353808592	4.0525680908	0	0
679	0.1346336048	4.064405811	0	0
680	0.1342188861	4.0761915956	0	0
681	0.1340563968	4.0871550197	0	0
682	0.1346366101	4.092510012	0	0
683	0.1347943209	4.1018818469	0	0
684	0.1345995136	4.1146051641	0	0
685	0.1367530441	4.1282097443	0	0
686	0.1382448989	4.1386013806	0	0
687	0.1385504665	4.1438303656	0	0
688	0.137228709	4.1542358793	0	0
689	0.1355605804	4.1655913902	0	0
690	0.1339564904	4.1762535776	0	0
691	0.1340684138	4.1855878932	0	0
692	0.1350126903	4.1943692782	0	0
693	0.1352029669	4.2048200435	0	0
694	0.1359505054	4.2143125544	0	0
695	0.1372381408	4.2228763275	0	0
696	0.1375660753	4.2377885971	0	0
697	0.1370923877	4.2505799931	0	0
698	0.1352594013	4.258490373	0	0
699	0.1327507411	4.2636367647	0	0
700	0.1307511926	4.2702905732	0	0
701	0.1315664602	4.2861487214	0	0
702	0.1295654035	4.2902475901	0	0
703	0.126016079	4.2881255621	0	0
704	0.125875966	4.3048587638	0	0
705	0.1280130403	4.318592345	0	0
706	0.1327129414	4.3289500477	0	0
707	0.1332781026	4.3352382757	0	0
708	0.1328710277	4.3441450633	0	0
709	0.1313710736	4.3595304363	0	0
710	0.133008582	4.3695716272	0	0
711	0.134772635	4.3783507429	0	0
712	0.1321556164	4.3895549868	0	0
713	0.1326606879	4.4003925801	0	0
714	0.1351383694	4.4108672208	0	0
715	0.1338369781	4.4161529774	0	0
716	0.1318635947	4.4245788306	0	0
717	0.1290792952	4.4367939478	0	0
718	0.1303109524	4.4493633784	0	0
719	0.1314557167	4.4602812779	0	0
720	0.1310699138	4.4672991348	0	0
721	0.1314196931	4.4771126542	0	0
722	0.1320961358	4.4871152217	0	0
723	0.1330276377	4.4923355473	0	0
724	0.1339525382	4.5013868098	0	0
725	0.134857653	4.5132420558	0	0
726	0.1330394105	4.5201954009	0	0
727	0.1331499508	4.5274961686	0	0
728	0.1357573066	4.5352466758	0	0
729	0.1361705103	4.5500146206	0	0
730	0.1367428627	4.5629945571	0	0
731	0.1386286972	4.5685897513	0	0
732	0.1387674065	4.5761222624	0	0
733	0.1382227365	4.5848173368	0	0
734	0.1377177977	4.5960107532	0	0
735	0.1377143542	4.606357824	0	0
736	0.138092752	4.6160604823	0	0
737	0.1354772796	4.6258619141	0	0
738	0.1343293687	4.6335327364	0	0
739	0.1352285811	4.6382427288	0	0
740	0.1379060982	4.6505099581	0	0
741	0.139642362	4.6620600914	0	0
742	0.1381320689	4.668286707	0	0
743	0.1358093859	4.6760436086	0	0
744	0.1336845375	4.6846885677	0	0
745	0.1351079238	4.6950859681	0	0
746	0.1340694221	4.7021935331	0	0
747	0.1310996539	4.7067203353	0	0
748	0.1324261318	4.7182754344	0	0
749	0.1331707973	4.7297554176	0	0
750	0.1330607949	4.7410421824	0	0
751	0.1328931141	4.7506777944	0	0
752	0.1333902239	4.7599552999	0	0
753	0.1356063138	4.7690539389	0	0
754	0.1379338616	4.7785620641	0	0
755	0.1396053516	4.7877155832	0	0
756	0.13669368	4.7934696626	0	0
757	0.1358691402	4.8033378668	0	0
758	0.1366642804	4.8163987617	0	0
759	0.1374133547	4.8240541333	0	0
760	0.1385913426	4.8328213417	0	0
761	0.140352866	4.8431487046	0	0
762	0.1386849831	4.8531009816	0	0
763	0.1374564941	4.8614242741	0	0
764	0.1388043483	4.8658131899	0	0
765	0.1411326464	4.8759081537	0	0
766	0.1432500671	4.8878708834	0	0
767	0.1418285712	4.897438927	0	0
768	0.1423352149	4.9069529666	0	0
769	0.1442301335	4.9164129279	0	0
770	0.1407863051	4.9235433337	0	0
771	0.1372196515	4.9327254962	0	0
772	0.133494418	4.9445566816	0	0
773	0.138491537	4.955422825	0	0
774	0.1424126045	4.9652440481	0	0
775	0.1411449644	4.9730147003	0	0
776	0.1401767408	4.9820027757	0	0
777	0.1396917944	4.990195792	0	0
778	0.1410728831	4.992306124	0	0
779	0.1414544122	4.999593233	0	0
780	0.1412908238	5.010310245	0	0
781	0.1453772969	5.0195134277	0	0
782	0.1444034585	5.0290685519	0	0
