   8.1294549e+02	  -2.8130946e+01	   1.2933910e+00	
   8.1450923e+02	  -2.8273665e+01	   1.3004976e+00	
   8.1607308e+02	  -2.8416544e+01	   1.3075975e+00	
   8.1763701e+02	  -2.8559579e+01	   1.3147120e+00	
   8.1920046e+02	  -2.8702771e+01	   1.3218195e+00	
   8.2076337e+02	  -2.8846137e+01	   1.3289419e+00	
   8.2232681e+02	  -2.8989668e+01	   1.3360681e+00	
   8.2388965e+02	  -2.9133360e+01	   1.3431980e+00	
   8.2545239e+02	  -2.9277235e+01	   1.3503319e+00	
   8.2701500e+02	  -2.9421279e+01	   1.3574695e+00	
   8.2857690e+02	  -2.9565482e+01	   1.3646214e+00	
   8.3013915e+02	  -2.9709863e+01	   1.3717661e+00	
   8.3170116e+02	  -2.9854421e+01	   1.3789144e+00	
   8.3326290e+02	  -2.9999155e+01	   1.3860771e+00	
   8.3482434e+02	  -3.0144063e+01	   1.3932433e+00	
   8.3638543e+02	  -3.0289155e+01	   1.4004131e+00	
   8.3794671e+02	  -3.0434420e+01	   1.4075750e+00	
   8.3950757e+02	  -3.0579855e+01	   1.4147510e+00	
   8.4106856e+02	  -3.0725470e+01	   1.4219414e+00	
   8.4262906e+02	  -3.0871276e+01	   1.4291241e+00	
   8.4418904e+02	  -3.1017261e+01	   1.4363098e+00	
   8.4574904e+02	  -3.1163422e+01	   1.4435096e+00	
   8.4730902e+02	  -3.1309770e+01	   1.4507124e+00	
   8.4886896e+02	  -3.1456294e+01	   1.4579069e+00	
   8.5042823e+02	  -3.1603013e+01	   1.4651156e+00	
   8.5198798e+02	  -3.1749916e+01	   1.4723272e+00	
   8.5354699e+02	  -3.1896990e+01	   1.4795525e+00	
   8.5510582e+02	  -3.2044258e+01	   1.4867693e+00	
   8.5666443e+02	  -3.2191706e+01	   1.4939887e+00	
   8.5822280e+02	  -3.2339344e+01	   1.5012220e+00	
   8.5978089e+02	  -3.2487150e+01	   1.5084574e+00	
   8.6133925e+02	  -3.2635155e+01	   1.5156955e+00	
   8.6289728e+02	  -3.2783349e+01	   1.5229360e+00	
   8.6445492e+02	  -3.2931706e+01	   1.5301782e+00	
   8.6601214e+02	  -3.3080249e+01	   1.5374111e+00	
   8.6756952e+02	  -3.3228976e+01	   1.5446575e+00	
   8.6912642e+02	  -3.3377887e+01	   1.5518943e+00	
   8.7068342e+02	  -3.3526981e+01	   1.5591213e+00	
   8.7223987e+02	  -3.3676257e+01	   1.5663500e+00	
   8.7379635e+02	  -3.3825725e+01	   1.5735688e+00	
   8.7535221e+02	  -3.3975373e+01	   1.5807774e+00	
   8.7690867e+02	  -3.4125200e+01	   1.5879755e+00	
   8.7846444e+02	  -3.4275228e+01	   1.5951752e+00	
   8.8001950e+02	  -3.4425434e+01	   1.6023525e+00	
   8.8157506e+02	  -3.4575839e+01	   1.6095075e+00	
   8.8312983e+02	  -3.4726419e+01	   1.6166513e+00	
   8.8468505e+02	  -3.4877197e+01	   1.6237843e+00	
   8.8623943e+02	  -3.5028173e+01	   1.6309063e+00	
   8.8779419e+02	  -3.5179332e+01	   1.6379931e+00	
   8.8934803e+02	  -3.5330711e+01	   1.6450690e+00	
   8.9090220e+02	  -3.5482272e+01	   1.6521329e+00	
   8.9245604e+02	  -3.5634016e+01	   1.6591609e+00	
   8.9400950e+02	  -3.5785976e+01	   1.6661654e+00	
   8.9556320e+02	  -3.5938129e+01	   1.6731577e+00	
   8.9711582e+02	  -3.6090497e+01	   1.6801139e+00	
   8.9866862e+02	  -3.6243056e+01	   1.6870574e+00	
   9.0022158e+02	  -3.6395828e+01	   1.6939644e+00	
   9.0177401e+02	  -3.6548802e+01	   1.7008464e+00	
   9.0332654e+02	  -3.6702001e+01	   1.7076917e+00	
   9.0487848e+02	  -3.6855400e+01	   1.7145235e+00	
   9.0642980e+02	  -3.7009022e+01	   1.7213180e+00	
   9.0798179e+02	  -3.7162855e+01	   1.7280745e+00	
   9.0953310e+02	  -3.7316886e+01	   1.7348048e+00	
   9.1108370e+02	  -3.7471175e+01	   1.7414977e+00	
   9.1263488e+02	  -3.7625661e+01	   1.7481637e+00	
   9.1418530e+02	  -3.7780391e+01	   1.7547915e+00	
   9.1573558e+02	  -3.7935330e+01	   1.7613922e+00	
   9.1728569e+02	  -3.8090512e+01	   1.7679417e+00	
   9.1883562e+02	  -3.8245926e+01	   1.7744642e+00	
   9.2038533e+02	  -3.8401583e+01	   1.7809472e+00	
   9.2193479e+02	  -3.8557470e+01	   1.7874026e+00	
   9.2348397e+02	  -3.8713599e+01	   1.7938055e+00	
   9.2503353e+02	  -3.8869995e+01	   1.8001812e+00	
   9.2658208e+02	  -3.9026645e+01	   1.8065040e+00	
   9.2813025e+02	  -3.9183548e+01	   1.8127986e+00	
   9.2967873e+02	  -3.9340742e+01	   1.8190657e+00	
   9.3122679e+02	  -3.9498188e+01	   1.8253041e+00	
   9.3277510e+02	  -3.9655937e+01	   1.8315275e+00	
   9.3432224e+02	  -3.9813938e+01	   1.8377344e+00	
